,twitter_id,name,created_at,text
9904,1338113660972097538,lizavlmhc,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
9905,1338113662674845697,JHappyskip,12/13/20,rt  70 million people worldwide have been infected with covid19  first 10 million cases took over 160 days   last 10 million
9906,1338113664117772288,BTSoppas12,12/13/20,rt  likewise twt jimin namjoon jin yoongi hobi taehyung amp jungkook and crew  please take care of yourselves amp stay sa
9907,1338113665250316293,sam_aye_ahm,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
9908,1338113666470670337,iamyourjoshua1,12/13/20,rt    burmese myanmar fans have donated over 1 million kyats 770 usd to local charity we love yangon helping with covid
9909,1338113666986741760,marlenemaclean,12/13/20,rt  senator georgians are going broke  theyre losing jobs and running out of money  because instead of doing your job an
9910,1338113667632533504,CarolKi05916599,12/13/20,rt  what does a governor who has one of the highest death rates to covid19 do in response to growing numbers this is the an
9911,1338113671705321473,PinkHelmetTO,12/13/20,rt  today this rapid pop up testing for people over 16 no symptoms exposures travel or contacts thanks everyone for vo
9912,1338113671680102402,CorrineBassel,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
9913,1338113674033160192,EV_Enget,12/13/20,martha and molly wishes everyone a happy 3rd sunday of advent remember washyourhands keepadistance 
9914,1338113675618643968,HonorZAncestors,12/13/20,rt  lana hamilton 68yo travel lpn bibb correctional facility alabama died of covid19 1121 she loved being with her chihuahu
9915,1338113675895431170,TrudiGilfillian,12/13/20,rt  2 swedish model for all the deaths that sweden  suffered was it even worth the improved economic benefit as proponen
9916,1338113678147801090,CoryGroshek,12/13/20,how much of this came from china
9917,1338113684522975232,_Suresh_rai,12/13/20,rt  13 december      media bulletin on novel coronavirusupdates covid19       
9918,1338113690550362112,DAVIDRAINBIRD15,12/13/20,warrington great glad to see boxing is still taking place despite covid19 massive supporter of you josh your a 
9919,1338113692785922049,RollOnBrexit,12/13/20,rt  talk about a pretend molecular crowbar ccp covid19 
9920,1338113692815282177,MattHibbert,12/13/20,ive read this thread several times over the past 2 days and it gets worse everytime 
9921,1338113693935149056,Shailes55264808,12/13/20,rt  382 new covid19 cases reported in jammu and kashmir today 184 from jammu division and 198 from kashmir division 505 reco
9922,1338113693779853312,Natalie58240754,12/13/20,interior design needs to improve the user experience by better managing the space available wanna visualize how yo 
9923,1338113696514584577,HonorZAncestors,12/13/20,rt  delora glory roanhorse 63yo hcw  vamc phoenix arizona died of covid19 1116 she was raised on a navajo reservation to
9924,1338113696455921666,BootsieBearBear,12/13/20,rt derfel 1 montreal posted the highest number of covid19 cases of any canadian city on saturday and its second highest singleda
9925,1338113699169644545,debsomewhere,12/13/20,rt  we must vigorously overwhelmingly and unambiguously vote in both warnock amp ossoff to flip senate ending mitch as senate maj
9926,1338113699861696512,MerryMichaelW,12/13/20,rt    change      
9927,1338113700847378432,Jordanhelpsyou,12/13/20,the latest jordan arnold real estate daily paper  thanks to   
9928,1338113703422488576,div2109,12/13/20,everyone understands the sensitivity of covid19 except cs  poor show of governance by an insti 
9929,1338113703057747972,NCIBehaviors,12/13/20,everyone has a role in the effort to combatcovid find out how you can participate in nih clinicaltrials for 
9930,1338113704135516160,therealjorahkai,12/13/20,as we say close the book on 2020 mczulu sets the record straight election2020 covid19 usa blm iwod 
9931,1338113705771462656,cybersec_feeds,12/13/20,rt  will hyperautomation enforce transformation of existing rpa practices    machinelearning datascien
9932,1338113708879298561,ajayverma2014,12/13/20,what is the progress in moratorium extension petition and will it be finalized on next date on 18122020 or it wil 
9933,1338113709911236608,hjcVQtcWaqHEFCo,12/13/20,rt  op ed more amp more of my pts are captives of covid indefinitely tethered to machines by dr    when ppl get a
9934,1338113711815323650,LouiseHEMBROUG1,12/13/20,rt  janna parry 39 beloved daughter sister teaching assistant for invisible theatres pastime players program tucson a
9935,1338113711865815043,Ozmyself,12/13/20,burnt   us leading causes of death yearly heart disease 655381 cancer 599274 smo 
9936,1338113712562073600,AJBlackston,12/13/20,you are s associate have you gotten your dose of the thedailyconsultant today 
9937,1338113713107324931,salvohra,12/13/20,rt  70 million people worldwide have been infected with covid19  first 10 million cases took over 160 days   last 10 million
9938,1338113713430286336,viralvideovlogs,12/13/20,rt  will hyperautomation enforce transformation of existing rpa practices    machinelearning datascien
9939,1338113713488982018,inklake,12/13/20,rt  maisha oni muhammadbrinkley 43yo respiratory therapist medical city dallas tx died of covid19 1118 this world didnt d
9940,1338113715011538947,donnaagaffney,12/13/20,rt  bonnie ciafre 64yo rn um communities at the shores ocean city nj died of covid19 1120  her life wasnt easy or fair b
9941,1338113716693286913,BrendaHorswill,12/13/20,rt  cdc admits at least 96 of the deaths attributed to covid19 were from other diseases  proof the govts and media are comp
9942,1338113720111677442,ec_blueearbooks,12/13/20,rt  carrie miller lyman 45yo respiratory therapist duncan regional hospital oklahoma died of covid19 124  she was a mentor
9943,1338113720371777542,Swachtor,12/13/20,their graph looks like every other eu country
9944,1338113720891871239,Gwenjonc,12/13/20,rt  wh covid19 task force report today urges florida leaders to take action now to slow the virus spread  closelimit in
9945,1338113723664306177,LindaAnais7,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
9946,1338113724767416320,Gloriamunyao1,12/13/20,rt  joe nyagah died of covid19 at kenyas top private hospital the son of jeremiah nyagah an independence era cabinet mini
9947,1338113729855012864,imaginevinee,12/13/20, bjp and coronavirus goes hand in hand goa covid19 jpnadda 
9948,1338113730052231169,jeremyrhammond,12/13/20,notice the logical fallacy used by the fact check article it does not follow from the fact that a covid19 
9949,1338113732178743297,kaileicarr,12/13/20,a great check point to see where you are at any given time
9950,1338113732317155328,MichaelSnasdell,12/13/20,could be worse uk could be worse
9951,1338113732937797633,murielcooperI,12/13/20,rt md these numbers today in arizona are horrible  8076 new cases of covid19 77 deaths 119 intubations  this is unsustainable
9952,1338113736339566597,SadiqJega5,12/13/20,rt  photos covid cant hold lagos down   embarks on lone walk  thecable   covid19 htt
9953,1338113736910004232,mjm0730,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
9954,1338113737031471104,trendsinAI,12/13/20,rt  you are s associate have you gotten your dose of the thedailyconsultant today   st
9955,1338113738856148994,HonorZAncestors,12/13/20,rt  larry blackeagle 60yo custodian lodge grass clinic ihs big horn wy died of covid19 1030 shortly after his wife  he lo
9956,1338113739225260035,dpsr72,12/13/20,isnt he now a superspreader of kolkata  given the rallies he held there recently  covidiot
9957,1338113741272068102,NewsJunkie60,12/13/20,rt  wisconsin has taxation without representation our kochbrosgerrymandered districts are disgraceful the corruptgop pro
9958,1338113743222259713,LucyCleaver1962,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
9959,1338113744296087559,inklake,12/13/20,rt  lana hamilton 68yo travel lpn bibb correctional facility alabama died of covid19 1121 she loved being with her chihuahu
9960,1338113746393325568,officialsilasMD,12/13/20,rt edu join us on monday 14 december and tuesday 15 december for the covid19 clinical management workshop registration is comp
9961,1338113748628869121,HalGumbert,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
9962,1338113748909879301,AnneLee23045082,12/13/20,ive just supported  call for urgent action to  covid19 pandemic we must to support those facing urgent h 
9963,1338113749329305601,Ozmyself,12/13/20,   us leading causes of death yearly heart disease 655381 cancer 599274 
9964,1338113750843465728,UNWOMENSweden,12/13/20,rt asa our work to end genderbased violence doesnt stop because the 16days of activism are over   we can all continue to make
9965,1338113751468429314,MT4tk,12/13/20,rt  i wont be seeing my parents this xmas because as an nhs doctor i have seen the tragic consequences of covid19 i strongly
9966,1338113752508452865,elgomes15,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
9967,1338113758439366659,JMoney4LifeBoi,12/13/20,rt  the kicks man  follow for fight videos fights schoolfights hoodfights covid19 funny funnyclips funnyvideos ht
9968,1338113759215161344,ToushiqueA,12/13/20,rt  everyone understands the sensitivity of covid19 except cs and its president  poor show of governanc
9969,1338113759911563264,NachoGrannieT,12/13/20,rt   we are being played  
9970,1338113760360325120,shodin1,12/13/20,rt  tawauna averette 42yo rn kettering health dayton oh died of covid19 128 she was 35 wks pregnant her baby girl was del
9971,1338113768597893120,Sammykroos1,12/13/20,no wonder the bastard no get feelings so na arsenal fan im be
9972,1338113769034006528,zin_lwinn,12/13/20,rt    burmese myanmar fans have donated over 1 million kyats 770 usd to local charity we love yangon helping with covid
9973,1338113769524834308,TheLogos5,12/13/20,rt  this is why you should stop listening to epidemiologists everything they say is politicized 
9974,1338113769633968129,CoachZThistles,12/13/20,rt  sorry to come across as a scrooge but as an oncologist who is on a covid19 ward rota to help out our amazing acute medicine
9975,1338113770183397378,10WallStreet,12/13/20,most of us survived covid19 flunow the issue is can we survive the vaccine   msnbc foxnews nytimes cnn 
9976,1338113771751919618,SamLou63,12/13/20,rt  70 million people worldwide have been infected with covid19  first 10 million cases took over 160 days   last 10 million
9977,1338113772767076352,JoeC1776,12/13/20,rt  this is why you should stop listening to epidemiologists everything they say is politicized
9978,1338113772943077383,tibicina,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
9979,1338113774419648526,twobaskets,12/13/20,rt  i cannot reunite with people who try to overthrow the united states i will not partner with white nationalists i will
9980,1338113777368109056,RahulJa30382998,12/13/20,rt  everyone understands the sensitivity of covid19 except cs  poor show of governance by an institution
9981,1338113778886512642,FFFRussia,12/13/20,rt   its been 5yrs since 197 governments made a pledge to keep global heating under 15c   they failed to act   instead
9982,1338113779201003521,BeingRashidAns2,12/13/20,rt  due to covid19 pandemic bo business has shrunk around 80 yoy in 2020 and it needs a huge impetus to revive the cinema in
9983,1338113779616284672,ckngold1,12/13/20,rt james146 realnews magazineonline prayer meeting for religious people around the world to end covid19  
9984,1338113779511537664,BrundinPatrik,12/13/20, swedish covid19 vaccine effort caught on camera 
9985,1338113780320972802,FM_BluAce,12/13/20,rt  no vaccine for cancer  no vaccine for hivaids  yet in a very short space of time researchers have found a vaccine for covid
9986,1338113780300079105,deeliciousmocha,12/13/20,i do plan to take the vaccination when available in the meantime im trusting in my creator until my turn comes
9987,1338113783114436608,cagney1991,12/13/20,rt  senator georgians are going broke  theyre losing jobs and running out of money  because instead of doing your job an
9988,1338113783231877125,Zornob,12/13/20,rt  media lied people died italian study finds incredible prophylaxis results for patients on hydroxychloroquine   
9989,1338113783160561668,ThomasMHerman,12/13/20,rt  hey eric remember what happened after pearl harbor and 911 lots of war and even more death   so how bout shut the
9990,1338113784284581888,Beau_Denison,12/13/20,the boxing truth joshua knocks out pulev in nine to retain unified heavyweight world championship 
9991,1338113785907847169,MonikaV58010693,12/13/20,wakeupicsi everyone understands the sensitivity of covid19 except cs  poor show of governance 
9992,1338113787812057089,SueVerlaan,12/13/20,so important  thank you
9993,1338113788386611202,unsv2012,12/13/20,bamlanivimab is available to nonhospitalized adults and adolescents with mild to moderate covid19 symptoms   so 
9994,1338113788818542598,RaghibAhsan17,12/13/20,rt  bjp president jp nadda tests positive for covid19 
9995,1338113791943467008,CaliBannd,12/13/20,rt  this is the cover of a magazine lynn rothschild is editor allow me to translate wearing a mask over your mouth is a to
9996,1338113792337698817,fariahmad13,12/13/20,rt  as many regions go into lockdown during the winter months due to the rise of covid19 it is more important than ever to main
9997,1338113794711707649,SheilaH87798981,12/13/20,bet you want a hospital  bed when you get covid though
9998,1338113797651836929,HonorZAncestors,12/13/20,rt  2 unnamed employees of permian regional medical center andrews texas have died of covid19 on about 1118 and 122  hea
9999,1338113798587244545,Nav2115,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
10000,1338113807491592193,VibhoreThareja,12/13/20, bank cares i am consolidating finances unemployed covid financialstress cant afford 
10001,1338113807785353217,keru_mwangi,12/13/20,kenyan government should copy this 
10002,1338113810993975296,MrFoxPhoto,12/13/20, in march i discovered that illegal immigration causes pandemics 
10003,1338113819143507969,LoonAuntie,12/13/20,rt  wh covid19 task force report today urges florida leaders to take action now to slow the virus spread  closelimit in
10004,1338113819160219649,twright55,12/13/20,nearly 3 million doses of pfizers covid19 vaccine to be shipped across us this weekend  
10005,1338113820850589698,Jadwong,12/13/20,rt  i went to mulago for a covid19 test and on reading my first name the epidemiologist asked me why is covid more prevalent am
10006,1338113824319139840,KarenG34742056,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
10007,1338113824541577216,Rockinflowers,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
10008,1338113826059935749,ElPanthero76,12/13/20,rt  that is an interesting parallel  can anyone see any way in which it does not work  i cannot so far
10009,1338113829402718212,KevinDrescher,12/13/20,rt  the workers at  in portage mi are packing the first covid19 vaccinations into boxes for shipment thank you 
10010,1338113834528223232,newmanclynn,12/13/20,rt  this is ian smith owner of atilis gym in bellmawr nj  we are near 300000 deaths from covid19  in terms of casualties
10011,1338113839368441861,StevenTSteven1,12/13/20,covid19  merrychristmas2020  a milton avery t merry christmas the averys c  
10012,1338113840005996548,VoteDougWard,12/13/20,rt authordougward wards words  1496  do people who dont pull their masks over their noses realize what we are t 
10013,1338113840555335681,kittukataria2,12/13/20,everyone understands the sensitivity of covid19 except cs  poor show of governance by an insti 
10014,1338113843747315714,inklake,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
10015,1338113844854419460,Phd74488456,12/13/20,rt renzkieser stay safe  covid19 
10016,1338113847769513986,LBOcean111,12/13/20,rt  link to donate is here everyone  
10017,1338113851556970497,ltlakeo,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
10018,1338113853964554240,COVIDLive,12/13/20,9884 new cases and 29 new deaths in the netherlands   1329 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic
10019,1338113854929330178,chrisk_hw,12/13/20,rt  i wont be seeing my parents this xmas because as an nhs doctor i have seen the tragic consequences of covid19 i strongly
10020,1338113856405721091,DrVeroPimentel,12/13/20,rt  smfm strongly recommends that pregnant and lactating people have access to covid19 vaccines and that they engage in a discuss
10021,1338113857806589961,cedskaren,12/13/20,  the hospitals cannot handle the mass murder and suffering by stupidity and lies the gop have 
10022,1338113860755058688,azmatthews,12/13/20,vaccines  why guards and security needed to get this out to the people  is it like that in other countries needi 
10023,1338113866144866308,paula_hogard,12/13/20,rt  please dont have big gatherings over christmas the nhs wont be able to cope with the upsurge in people requiring ad
10024,1338113868686495744,AuusaS2,12/13/20,freelance marketing at serviced high commission payout freelancewriter onlinemoney socialmedia 
10025,1338113869332570113,HonorZAncestors,12/13/20,rt  carrie miller lyman 45yo respiratory therapist duncan regional hospital oklahoma died of covid19 124  she was a mentor
10026,1338113871370915840,Sonny6killer1,12/13/20, ustwinbaby  i got tickets to the covid19 bowl join the fun  tell pilgrim i got  a bone 
10027,1338113874323791874,MiloElBeagle,12/13/20,rt  1 we are resolute in our criticism of the lockdown response to covid19  there is a growing body of evidencebased stu
10028,1338113875888238596,BushCastroe,12/13/20,africa we only need covid19 vaccine then things will just be free free
10029,1338113878446792706,Christo87797459,12/13/20,rt  couv is another on i thought was done on the last dip but i see now it was just stair stepping for a next level graphen
10030,1338113878513823745,pfa19831,12/13/20,rt  cocacola tests positive for covid19  
10031,1338113879763804160,wrmcdesigns1,12/13/20, side effects may include infection of all 4 strands of covid19
10032,1338113880455860225,DavidDe17354109,12/13/20,rt  amanda mandy gonzales 34yo nurse rio grande valley texas died of covid19 1123 she had beautiful hazel eyes and was ve
10033,1338113880547999745,KarenG34742056,12/13/20,rt  trump is failing our military again per the va officials at 140 va med sites across the us were tracking at least 17
10034,1338113880543805445,RedRanger1312,12/13/20,ian smith sounds like a moron may his lungs be soon blessed with the fruits of his ignorance
10035,1338113882301186048,deftemo,12/13/20,rt  long term heart failure risk in zika myocarditis november 2020circulation 142suppl3 doi 101161circ142suppl315069  a
10036,1338113887531634689,Broady1Roady,12/13/20,rt  corona virus event timeline   bottom line  this novel corona virus this covid19 is a manufactured crisis designed to d
10037,1338113888752197632,GerryKing20,12/13/20,rt  freedom of information request to the nhs reveals that no one without any preexisting medical conditions has died from co
10038,1338113891432271873,MFStaley,12/13/20,rt  wearing a mask is not hard breathing on a ventilator is covid19 cases are rising fast do your part to slow the spread 1 s
10039,1338113891134484485,CentristRn,12/13/20, hi please help if you can donateshare covid19 rn denturetysm 
10040,1338113898017411072,CaliBannd,12/13/20,rt    yes i have it took a little bit of digging to understand what he was talking about ne
10041,1338113897967083521,Nifemey_,12/13/20,no wonder hes an arsenal fana liverpool fan would never
10042,1338113900181680129,Dr_A_Bball,12/13/20,free testing today gottingen y and antigonish
10043,1338113901905514497,HywelV2,12/13/20,more evidence that the ultras actions and movement towards no deal is as deliberate as it is reckless and they we 
10044,1338113904468115459,therealjorahkai,12/13/20,as we say close the book on 2020 mczulu sets the record straight election2020 covid19 usa blm iwod 
10045,1338113908188606466,WillKeenan,12/13/20,rt  audrey ellis 29yo transplant rn uc downtown denver hospital   died of covid19 cardiac damage 322 she loved life irish d
10046,1338113908251500545,LanieStay,12/13/20,le ou rien 
10047,1338113910810042368,luann_ashburner,12/13/20,rt  senator georgians are going broke  theyre losing jobs and running out of money  because instead of doing your job an
10048,1338113915264315392,Broady1Roady,12/13/20,rt  i believe we are being deceived and manipulated     we have watched our leaders transform this covid19 coronavirus fro
10049,1338113916535271426,hidehunt1,12/13/20,rt  we have been scammed
10050,1338113917466243075,pufffcream,12/13/20,yonghoon i want to delete thatcovid19 in my life  same yonghoon same
10051,1338113917772509184,HonorZAncestors,12/13/20,rt  greg gelsinger paramedic ems educator reading hospital tower health ems pa died of covid19 1114 hes been involved in
10052,1338113917797732353,GeoffLakeman,12/13/20,rt  sorry to come across as a scrooge but as an oncologist who is on a covid19 ward rota to help out our amazing acute medicine
10053,1338113919068614657,Christo87797459,12/13/20,rt  couv added to my watch list for the week looks strong here 
10054,1338113922478399488,basford_h,12/13/20,so well said 
10055,1338113922646167552,flitedocnm,12/13/20,what did loeffler and perdue do when they got a classified briefing about the impending arrival of covid19  they i 
10056,1338113923191468032,BChewiebacca,12/13/20,rt  cocacola tests positive for covid19  
10057,1338113923309072385,morolswediu,12/13/20,rt  will hyperautomation enforce transformation of existing rpa practices    machinelearning datascien
10058,1338113925854998528,CindyLo47473437,12/13/20,rt trump20 i really hate asking for your help but i have no choice i lost my job cos of covid19 then my baby got sick i havent b
10059,1338113929155842049,Alhajifella,12/13/20,rt  photos covid cant hold lagos down   embarks on lone walk  thecable   covid19 htt
10060,1338113929235603460,CStott678,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
10061,1338113929344651266,storamb,12/13/20,rt  as of today the total number of confirmed covid19 cases is 852 965 the total number of deaths is 23 106 and the total
10062,1338113931240480772,hidehunt1,12/13/20,rt  lol  austrian mp tries a govt funded  corona test on a glass of coke live in parliament  comes back positive for covid1
10063,1338113933111140352,zhaolinest,12/13/20,rt  in a trial of the bnt162b2 vaccine subjects received two doses of vaccine or placebo 21 days apart in 36523 subjects with no e
10064,1338113940568543234,Irishdaniel,12/13/20,rt   if a marathonrunning 29year old nurse can die of covid19 anybody can   please mask up distance ventilate the airb
10065,1338113942590197764,my_lifesite,12/13/20,a fascinating recent survey examines how the pandemic may have affected peoples decisions to live or work in a 
10066,1338113943013769216,GargiGu45524697,12/13/20,rt  which bank is known as bankers bank   a reserve bank of india b state bank of india c icici bank d central bank of indi
10067,1338113945601761288,MvpMachete,12/13/20,rt cada sunday im staying in bed today   kiss dacada   follow me free and uncensored   producer stud
10068,1338113945551458305,HPEPublicHealth,12/13/20,heading to work complete a covid19 screening questionnaire before you go amp stay home if you are sick talk to you 
10069,1338113946780393477,portosabbia,12/13/20,rudolph the face masked reindeer latte mug  via  coronavaccine  christmasgifts 
10070,1338113946763448321,Frontlinestory,12/13/20,hk health authorities confirmed 95 new covid19 cases on sunday officials warned of minioutbreak 
10071,1338113947203817479,ETPanache,12/13/20,reup the new diagnostic test can not only generate a positive or negative result it also measures the viral load 
10072,1338113947212406784,bensanitization,12/13/20,sanitize your car house showroom or office for prices as low as re1 grab the deal now and make your surrounding 
10073,1338113947203866625,EC_AVService,12/13/20,how are vaccines approved in the european union  vaccineswork strongertogether covid19    also n the portal 
10074,1338113949074509828,HonorZAncestors,12/13/20,rt  cindy druien 55yo lpn neighbors nursing home byron il died of covid19 1111 she loved her farm baling hay tending pig
10075,1338113950601408512,dreamylassie,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
10076,1338113952618844161,dub_sar_tur,12/13/20,rt  sorry to come across as a scrooge but as an oncologist who is on a covid19 ward rota to help out our amazing acute medicine
10077,1338113953285763073,Ramot_TAU,12/13/20,innocan amp tau are collaborating on a revolutionary exosomebased technology that targets both central nervou 
10078,1338113953914888193,CentristRn,12/13/20,rt   hi please help if you can donateshare covid19 rn denturetysm htt
10079,1338113954074267648,dreamweaver1Q,12/13/20,cdc fda  fauci and berk labeled covid19 as predominately a disease that targets the black why does blacks not be 
10080,1338113952790810625,indwash,12/13/20,the single station sole bootwashers in our range are available in three sizes and are great for mechanical debris 
10081,1338113954187456518,LifeSite,12/13/20,accomplished pharma prof thrown in psych hospital after questioning official covid narrative 
10082,1338113957043658753,RPOBB,12/13/20,breaking deputy governor of nakhon ratchasima issues letter to chief of police enforce the law against relevant 
10083,1338113957807222785,neur0jo,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
10084,1338113957849075715,Ronan_OKane,12/13/20,might aswell take a shot in the dark here with everything thats happening with covid19 u just never know could 
10085,1338113961745592321,Rickiemil,12/13/20,rt  please stay safe florida we will get through this we must protect each other   wear a mask limit gatherings wash your
10086,1338113962051776516,OmarGendi3,12/13/20,community advantage promotion requests covid19 fundraising supportcap local ngo is a non profit organisation 
10087,1338113965721858048,YashodaHospital,12/13/20,watch the discussion on whats new in covid19 by dr viswesvaran balasubramanian consultant interventional pul 
10088,1338113966132916225,Funny_dagreat,12/13/20,god forbid sanwo olu can never be an arsenal fans  we arsenal fans deploy him to chelsea
10089,1338113969970696194,NewsbyMorB,12/13/20, virus deaths up by 36 in state 3000 mark near   click to read  virus breaking live n 
10090,1338113972822798339,Constantine_sty,12/13/20,rt  pregnant and birthing people
10091,1338113976559939587,frike16,12/13/20,rt  something not talked about nearly enough is trump and the same cronies that dismissed the threat of covid19 for mont
10092,1338113978786926597,ec_blueearbooks,12/13/20,rt  larry blackeagle 60yo custodian lodge grass clinic ihs big horn wy died of covid19 1030 shortly after his wife  he lo
10093,1338113980196409354,NewsbyMorB,12/13/20, americans pay the price for thanksgiving as virus spreads   click to read  virus break 
10094,1338113980485681155,WittaTwitta,12/13/20,rt  fuck you anti maskers 
10095,1338113980481486854,DrDeepakKrishn1,12/13/20,my travel bag lonesome waiting to go somewhere dont know when covid19 notravel backpack 
10096,1338113981752504323,ClickKlentak,12/13/20,rt marie215 if youre not old or unhealthy you will be just fine stop being a sheep  rip sweet angel 
10097,1338113983010713600,Lauriejo2,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
10098,1338113985946808321,LeinoPaul,12/13/20,when words are worthless
10099,1338113986466885633,Context_19,12/13/20,tedtalk syntheticvaccine covid19listen to the vaccine break down listen to this ted talkeven the part about 
10100,1338113987771310083,cityoftoronto,12/13/20,help limit the spread of covid19 use a mask and download the covid alert app double your protection learn more 
10101,1338113989562294281,CHCShealth,12/13/20,key policy flexibilities are addressing the needs of dualeligible individuals who use hcbs during the covid19 pa 
10102,1338113989876789256,JackJhe42,12/13/20,rt  general perna of operation warp speed ows says its all about saving lives this is the beginning of the end as the first 
10103,1338113989952348162,templecullman,12/13/20,here is a quick rundown of the services amp activities today at temple all childrens materials preaching outlines 
10104,1338113990879277061,momomerc,12/13/20,rt  new video   after receiving classified briefings about the virus loeffler and perdue invested in body bags have no more
10105,1338113992804478982,AitchQueX,12/13/20,this is probably where we are headed if we dont get this thing under control   songbird  official trailer h 
10106,1338113993320378369,vmrwanda,12/13/20,rt  change christmas lockdown rules or face covid19 third wave say nhs trusts  
10107,1338113994352193539,TimExcludedUK,12/13/20,rt   3 million familys excludeduk from any support 
10108,1338113996545724416,InsideTheMagic,12/13/20,disney will stop digitally adding masks to guests faces   wdw disneyworld covid19 
10109,1338114000396169216,MariaOC77208327,12/13/20,mist  read wearamask practicesocialdistancing wearamask wearamask
10110,1338114001872576513,AskMssDidi,12/13/20,download my kill coronavirus on contact recipes coronaviruschallenge covid19  
10111,1338114003130834950,KimonaQ,12/13/20,rt    because u are such a uniqueweirdspecimen amp a ruler like no other im publicly announcing my donation to u
10112,1338114005831995393,problem_we,12/13/20,i might have to live stream this committee meeting regardless of your views on vaccines no medical treatment shoul 
10113,1338114005882314753,observandofatos,12/13/20,30 of low income families in brazil are starving and without enough food and 15 have lost all of their income bec 
10114,1338114006142291969,iSABISbeauty,12/13/20,we love it when you love our service our aim is to delivery salon quality service at home perfect for these curre 
10115,1338114007702581248,matthewstweets,12/13/20,rt  cdc admits at least 96 of the deaths attributed to covid19 were from other diseases  proof the govts and media are comp
10116,1338114007941648386,ezrateach,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
10117,1338114008986030080,wiggyshell,12/13/20,rt  i want to share my story with you i think given my last post it is important i am a participant in a phase 3 clinical trial fo
10118,1338114009799798785,MikeDSpangler,12/13/20,rt  cocacola tests positive for covid19  
10119,1338114010747727873,HonorZAncestors,12/13/20,rt  carlos raygoza 47yo assistant chief technician dci desert dialysis tucson az died of covid19 123 we love you carlos
10120,1338114013310439425,IPostmodernist,12/13/20,rt  the next 3 months will be the darkest winter in american history please protect your families and your community covid19
10121,1338114014304407558,LilDivaz1,12/13/20,there absolutely will be a black market how the rich and privileged can skip the line for  via 
10122,1338114014795149312,MWheartbeats,12/13/20,rt  if you believe the truth about treating covid19 is important enough not to be intentionally suppressed and withheld fr
10123,1338114014908440580,hayodejigcfr,12/13/20,rt  photos covid cant hold lagos down   embarks on lone walk  thecable   covid19 htt
10124,1338114018578411521,DailySabah,12/13/20,united we shall never fall industry commerce chambers across turkey call on citizens manufacturers to purchase g 
10125,1338114019094237184,Saketmisra_,12/13/20,for those advocating herd immunity  some words of caution
10126,1338114023011864577,CovidData2,12/13/20,new covid19 data at 20201213 083000 am est coronavirus covid19 covid19 
10127,1338114023598948352,SrkianDas04,12/13/20,rt  delhi hminister  thanked  4donating 500remdesivir injectionsworth 50lakh when it was needed if u w
10128,1338114024387571714,NewsbyMorB,12/13/20, osdh 3983 new covid19 cases 35 more virusrelated deaths reported   click to read  
10129,1338114026367279106,Innerstand_LDN,12/13/20,rt shiwei  bahrain approved the covid19 vaccine developed by chinas sinopharm right after uae registered the chinesemade
10130,1338114028342689794,Sariahdanial,12/13/20,rt  in malaysia   is ensuring healthforall through peka b40 an initiative that provides healthcare access fo
10131,1338114031039688704,PMNCH,12/13/20,nurses are on the frontline of  covid19 amp understanding the issues they face will enhance our response resilience 
10132,1338114031488471040,SteveAdubato,12/13/20,catch thinktanksa where   amp   red apple group and bob feinberg 
10133,1338114031975075840,TraderStef,12/13/20,sweden swedish covid19 workers are quitting leaving icus shortstaffed covid19 sarscov2 pandemic 2ndwave 
10134,1338114032172027905,KhushiG85867123,12/13/20,everyone understands the sensitivity of covid19 except cs  poor show of governance by an insti 
10135,1338114032163827712,voxeu,12/13/20,zhengyang jiang  viral acharya   amp ernstludwig von thadden mannheim s 
